Nuclear,Lignite,HardCoal,NaturalGas,Oil(light),Oil(heavy),OtherFuels,Waste,hydro,Biomass,Geothermal,wind onshore,wind offshore,sun
1,1,1,1,1,1,1,1,1,1,1,0.129228174,0.166595289,0.555185641
1,1,1,1,1,1,1,1,1,1,1,0.133164628,0.172162741,0.53586162
1,1,1,1,1,1,1,1,1,1,1,0.146520456,0.171948608,0.501375118
1,1,1,1,1,1,1,1,1,1,1,0.153971601,0.178586724,0.462582326
1,1,1,1,1,1,1,1,1,1,1,0.17061718,0.123554604,0.401100094
1,1,1,1,1,1,1,1,1,1,1,0.18622241,0.11391863,0.322609828
1,1,1,1,1,1,1,1,1,1,1,0.193448615,0.113062099,0.211876674
1,1,1,1,1,1,1,1,1,1,1,0.182510896,0.134475375,0.106064992
1,1,1,1,1,1,1,1,1,1,1,0.143174469,0.179229122,0.027755663
1,1,1,1,1,1,1,1,1,1,1,0.145705047,0.21627409,0.000759933
1,1,1,1,1,1,1,1,1,1,1,0.165865317,0.330620985,0
1,1,1,1,1,1,1,1,1,1,1,0.190861802,0.511349036,0
1,1,1,1,1,1,1,1,1,1,1,0.196288486,0.565738758,0
1,1,1,1,1,1,1,1,1,1,1,0.196457191,0.569807281,0
1,1,1,1,1,1,1,1,1,1,1,0.186587938,0.480085653,0
1,1,1,1,1,1,1,1,1,1,1,0.177252917,0.38993576,0
1,1,1,1,1,1,1,1,1,1,1,0.166146492,0.35888651,0
1,1,1,1,1,1,1,1,1,1,1,0.145030226,0.273875803,0.002388362
1,1,1,1,1,1,1,1,1,1,1,0.123014199,0.199571734,0.043895202
1,1,1,1,1,1,1,1,1,1,1,0.091438212,0.14882227,0.162734313
1,1,1,1,1,1,1,1,1,1,1,0.07209335,0.096359743,0.339943548
1,1,1,1,1,1,1,1,1,1,1,0.059805989,0.058458244,0.528045162
1,1,1,1,1,1,1,1,1,1,1,0.05137073,0.034689507,0.699862488
1,1,1,1,1,1,1,1,1,1,1,0.047518628,0.017987152,0.809944272
1,1,1,1,1,1,1,1,1,1,1,0.041079713,0.012633833,0.861438807
1,1,1,1,1,1,1,1,1,1,1,0.034950091,0.02633833,0.862560614
1,1,1,1,1,1,1,1,1,1,1,0.029129762,0.040899358,0.821741333
1,1,1,1,1,1,1,1,1,1,1,0.026289892,0.046038544,0.73677354
1,1,1,1,1,1,1,1,1,1,1,0.023703079,0.076659529,0.616523124
1,1,1,1,1,1,1,1,1,1,1,0.023899902,0.117130621,0.464210755
1,1,1,1,1,1,1,1,1,1,1,0.028314354,0.144539615,0.286892958
1,1,1,1,1,1,1,1,1,1,1,0.037649374,0.183297645,0.124918579
1,1,1,1,1,1,1,1,1,1,1,0.061717981,0.2,0.029094594
1,1,1,1,1,1,1,1,1,1,1,0.110783073,0.2124197,0.000796121
1,1,1,1,1,1,1,1,1,1,1,0.173485168,0.23640257,0
1,1,1,1,1,1,1,1,1,1,1,0.249008857,0.282655246,0
1,1,1,1,1,1,1,1,1,1,1,0.288851399,0.340899358,0
1,1,1,1,1,1,1,1,1,1,1,0.285842823,0.398929336,0
1,1,1,1,1,1,1,1,1,1,1,0.247546745,0.423126338,0
1,1,1,1,1,1,1,1,1,1,1,0.227583298,0.447109208,0
1,1,1,1,1,1,1,1,1,1,1,0.209869253,0.470021413,0
1,1,1,1,1,1,1,1,1,1,1,0.192745677,0.50235546,0.002171238
1,1,1,1,1,1,1,1,1,1,1,0.168311542,0.448394004,0.033328508
1,1,1,1,1,1,1,1,1,1,1,0.120005624,0.445610278,0.11120359
1,1,1,1,1,1,1,1,1,1,1,0.085702235,0.446252677,0.222009119
1,1,1,1,1,1,1,1,1,1,1,0.077266976,0.355460385,0.374936672
1,1,1,1,1,1,1,1,1,1,1,0.081962604,0.292505353,0.520988637
1,1,1,1,1,1,1,1,1,1,1,0.084718122,0.259743041,0.635666208
1,1,1,1,1,1,1,1,1,1,1,0.091494447,0.267237687,0.6929869
1,1,1,1,1,1,1,1,1,1,1,0.094896668,0.32248394,0.70735326
1,1,1,1,1,1,1,1,1,1,1,0.109602137,0.378586724,0.681913585
1,1,1,1,1,1,1,1,1,1,1,0.115928581,0.482441113,0.611058841
1,1,1,1,1,1,1,1,1,1,1,0.11196401,0.521841542,0.500036187
1,1,1,1,1,1,1,1,1,1,1,0.11252636,0.514989293,0.373235869
1,1,1,1,1,1,1,1,1,1,1,0.10752144,0.576873662,0.233697619
1,1,1,1,1,1,1,1,1,1,1,0.104006748,0.625695931,0.107476297
1,1,1,1,1,1,1,1,1,1,1,0.112582595,0.554817987,0.026271984
1,1,1,1,1,1,1,1,1,1,1,0.1214115,0.444539615,0.000578997
1,1,1,1,1,1,1,1,1,1,1,0.127372417,0.607066381,0
1,1,1,1,1,1,1,1,1,1,1,0.140222128,0.731049251,0
1,1,1,1,1,1,1,1,1,1,1,0.15045691,0.739828694,0
1,1,1,1,1,1,1,1,1,1,1,0.167299311,0.602569593,0
1,1,1,1,1,1,1,1,1,1,1,0.175762688,0.471520343,0
1,1,1,1,1,1,1,1,1,1,1,0.184085477,0.38137045,0
1,1,1,1,1,1,1,1,1,1,1,0.193336145,0.241541756,0
1,1,1,1,1,1,1,1,1,1,1,0.19805989,0.159743041,0.001519867
1,1,1,1,1,1,1,1,1,1,1,0.196429074,0.126980728,0.024752117
1,1,1,1,1,1,1,1,1,1,1,0.192605089,0.115417559,0.093399435
1,1,1,1,1,1,1,1,1,1,1,0.216561226,0.209635974,0.19447058
1,1,1,1,1,1,1,1,1,1,1,0.246703219,0.285010707,0.307121662
1,1,1,1,1,1,1,1,1,1,1,0.292506678,0.350749465,0.427010205
1,1,1,1,1,1,1,1,1,1,1,0.329593702,0.368950749,0.511833249
1,1,1,1,1,1,1,1,1,1,1,0.362378743,0.348179872,0.573134544
1,1,1,1,1,1,1,1,1,1,1,0.387684521,0.3,0.600781646
1,1,1,1,1,1,1,1,1,1,1,0.382623366,0.255246253,0.588188463
1,1,1,1,1,1,1,1,1,1,1,0.369098833,0.219700214,0.558297749
1,1,1,1,1,1,1,1,1,1,1,0.335751441,0.162312634,0.494282406
1,1,1,1,1,1,1,1,1,1,1,0.2986363,0.131477516,0.378555403
1,1,1,1,1,1,1,1,1,1,1,0.236524673,0.107494647,0.230802634
1,1,1,1,1,1,1,1,1,1,1,0.162884859,0.082869379,0.10595643
1,1,1,1,1,1,1,1,1,1,1,0.103360045,0.062955032,0.024100745
1,1,1,1,1,1,1,1,1,1,1,0.080556727,0.047537473,0.000470435
1,1,1,1,1,1,1,1,1,1,1,0.081597076,0.043254818,0
1,1,1,1,1,1,1,1,1,1,1,0.078757205,0.038543897,0
1,1,1,1,1,1,1,1,1,1,1,0.071699705,0.042826552,0
1,1,1,1,1,1,1,1,1,1,1,0.063180093,0.035974304,0
1,1,1,1,1,1,1,1,1,1,1,0.0542106,0.04111349,0
1,1,1,1,1,1,1,1,1,1,1,0.038774076,0.026552463,0
1,1,1,1,1,1,1,1,1,1,1,0.025615071,0.018201285,0
1,1,1,1,1,1,1,1,1,1,1,0.028679882,0.016488223,0.001700803
1,1,1,1,1,1,1,1,1,1,1,0.032785041,0.008137045,0.027683289
1,1,1,1,1,1,1,1,1,1,1,0.038071137,0.001284797,0.096656293
1,1,1,1,1,1,1,1,1,1,1,0.039505131,0.000214133,0.184880944
1,1,1,1,1,1,1,1,1,1,1,0.046337692,0.003426124,0.26644713
1,1,1,1,1,1,1,1,1,1,1,0.053338957,0.002569593,0.335492509
1,1,1,1,1,1,1,1,1,1,1,0.06320821,0.001713062,0.37482811
1,1,1,1,1,1,1,1,1,1,1,0.08052861,0.002141328,0.385467178
1,1,1,1,1,1,1,1,1,1,1,0.099507943,0.000856531,0.369255265
1,1,1,1,1,1,1,1,1,1,1,0.111120484,0.001498929,0.359991315
1,1,1,1,1,1,1,1,1,1,1,0.115787994,0.017344754,0.325251502
1,1,1,1,1,1,1,1,1,1,1,0.113173063,0.055674518,0.279981183
1,1,1,1,1,1,1,1,1,1,1,0.113088711,0.095503212,0.221393935
1,1,1,1,1,1,1,1,1,1,1,0.115647406,0.132119914,0.146992835
1,1,1,1,1,1,1,1,1,1,1,0.118177984,0.166809422,0.069045379
1,1,1,1,1,1,1,1,1,1,1,0.124757486,0.164025696,0.017406094
1,1,1,1,1,1,1,1,1,1,1,0.137775903,0.187794433,0.000434248
1,1,1,1,1,1,1,1,1,1,1,0.146801631,0.193576017,0
1,1,1,1,1,1,1,1,1,1,1,0.152115844,0.206852248,0
1,1,1,1,1,1,1,1,1,1,1,0.154112189,0.258244111,0
1,1,1,1,1,1,1,1,1,1,1,0.161310277,0.292077088,0
1,1,1,1,1,1,1,1,1,1,1,0.170223534,0.29614561,0
1,1,1,1,1,1,1,1,1,1,1,0.178996204,0.308779443,0
1,1,1,1,1,1,1,1,1,1,1,0.185125826,0.339828694,0
1,1,1,1,1,1,1,1,1,1,1,0.197441305,0.366595289,0.00054281
1,1,1,1,1,1,1,1,1,1,1,0.211668775,0.386937901,0.013534052
1,1,1,1,1,1,1,1,1,1,1,0.222297202,0.437473233,0.05116885
1,1,1,1,1,1,1,1,1,1,1,0.229185997,0.44882227,0.103350944
1,1,1,1,1,1,1,1,1,1,1,0.227583298,0.441970021,0.168741406
1,1,1,1,1,1,1,1,1,1,1,0.232082103,0.471520343,0.227618152
1,1,1,1,1,1,1,1,1,1,1,0.242091944,0.432976445,0.296989216
1,1,1,1,1,1,1,1,1,1,1,0.26298327,0.478800857,0.332633712
1,1,1,1,1,1,1,1,1,1,1,0.284577534,0.52012848,0.332995585
1,1,1,1,1,1,1,1,1,1,1,0.299901589,0.475588865,0.305565608
1,1,1,1,1,1,1,1,1,1,1,0.329649937,0.489079229,0.260982847
1,1,1,1,1,1,1,1,1,1,1,0.349725854,0.417987152,0.217268582
1,1,1,1,1,1,1,1,1,1,1,0.366568255,0.436188437,0.156799595
1,1,1,1,1,1,1,1,1,1,1,0.382426543,0.351605996,0.092711877
1,1,1,1,1,1,1,1,1,1,1,0.39544496,0.254175589,0.038720417
1,1,1,1,1,1,1,1,1,1,1,0.392717559,0.243040685,0.007273648
1,1,1,1,1,1,1,1,1,1,1,0.3842823,0.233190578,7.24E-05
1,1,1,1,1,1,1,1,1,1,1,0.381076901,0.178586724,0
1,1,1,1,1,1,1,1,1,1,1,0.377983973,0.144325482,0
1,1,1,1,1,1,1,1,1,1,1,0.37334458,0.119486081,0
1,1,1,1,1,1,1,1,1,1,1,0.363700267,0.122912206,0
1,1,1,1,1,1,1,1,1,1,1,0.354562069,0.149250535,0
1,1,1,1,1,1,1,1,1,1,1,0.353915366,0.151605996,0
1,1,1,1,1,1,1,1,1,1,1,0.344580346,0.146895075,0
1,1,1,1,1,1,1,1,1,1,1,0.341712358,0.12012848,0.00039806
1,1,1,1,1,1,1,1,1,1,1,0.354927597,0.104068522,0.009408699
1,1,1,1,1,1,1,1,1,1,1,0.356642767,0.077944325,0.042628646
1,1,1,1,1,1,1,1,1,1,1,0.334907915,0.051391863,0.097995223
1,1,1,1,1,1,1,1,1,1,1,0.318402924,0.027623126,0.167583412
1,1,1,1,1,1,1,1,1,1,1,0.309067904,0.017344754,0.239704712
1,1,1,1,1,1,1,1,1,1,1,0.308814846,0.019271949,0.291343997
1,1,1,1,1,1,1,1,1,1,1,0.310979896,0.025481799,0.32796555
1,1,1,1,1,1,1,1,1,1,1,0.316575285,0.022912206,0.345263082
1,1,1,1,1,1,1,1,1,1,1,0.309124139,0.0248394,0.345733517
1,1,1,1,1,1,1,1,1,1,1,0.294784198,0.021413276,0.33118622
1,1,1,1,1,1,1,1,1,1,1,0.282131309,0.035760171,0.302960122
1,1,1,1,1,1,1,1,1,1,1,0.264304794,0.031905782,0.244481436
1,1,1,1,1,1,1,1,1,1,1,0.2271053,0.032976445,0.161105884
1,1,1,1,1,1,1,1,1,1,1,0.18633488,0.045182013,0.07722371
1,1,1,1,1,1,1,1,1,1,1,0.161000984,0.053104925,0.019179272
1,1,1,1,1,1,1,1,1,1,1,0.167158723,0.075802998,0.000578997
1,1,1,1,1,1,1,1,1,1,1,0.171460706,0.132119914,0
1,1,1,1,1,1,1,1,1,1,1,0.187993814,0.252248394,0
1,1,1,1,1,1,1,1,1,1,1,0.198959651,0.388865096,0
1,1,1,1,1,1,1,1,1,1,1,0.205904682,0.514775161,0
1,1,1,1,1,1,1,1,1,1,1,0.208828905,0.561027837,0
1,1,1,1,1,1,1,1,1,1,1,0.210993955,0.60620985,0
1,1,1,1,1,1,1,1,1,1,1,0.204836215,0.653961456,0
1,1,1,1,1,1,1,1,1,1,1,0.2,0.667023555,0.001013245
1,1,1,1,1,1,1,1,1,1,1,0.183551244,0.619271949,0.026271984
1,1,1,1,1,1,1,1,1,1,1,0.164965556,0.428479657,0.100600709
1,1,1,1,1,1,1,1,1,1,1,0.14601434,0.380299786,0.200839545
1,1,1,1,1,1,1,1,1,1,1,0.156670884,0.350535332,0.279221249
1,1,1,1,1,1,1,1,1,1,1,0.168142837,0.323768737,0.339075052
1,1,1,1,1,1,1,1,1,1,1,0.18872487,0.285438972,0.376565101
1,1,1,1,1,1,1,1,1,1,1,0.195473077,0.278158458,0.398639357
1,1,1,1,1,1,1,1,1,1,1,0.195866723,0.331477516,0.41579214
1,1,1,1,1,1,1,1,1,1,1,0.19316744,0.352890792,0.410906854
1,1,1,1,1,1,1,1,1,1,1,0.18416983,0.34732334,0.385250054
1,1,1,1,1,1,1,1,1,1,1,0.164993674,0.33875803,0.339654049
1,1,1,1,1,1,1,1,1,1,1,0.132602278,0.335331906,0.261959904
1,1,1,1,1,1,1,1,1,1,1,0.11640658,0.277730193,0.167836723
1,1,1,1,1,1,1,1,1,1,1,0.105328272,0.197430407,0.072374611
1,1,1,1,1,1,1,1,1,1,1,0.093996907,0.159743041,0.014076862
1,1,1,1,1,1,1,1,1,1,1,0.109152256,0.135760171,0.000253311
1,1,1,1,1,1,1,1,1,1,1,0.119555743,0.116059957,0
1,1,1,1,1,1,1,1,1,1,1,0.13507662,0.122698073,0
1,1,1,1,1,1,1,1,1,1,1,0.143680585,0.167880086,0
1,1,1,1,1,1,1,1,1,1,1,0.146942218,0.19379015,0
1,1,1,1,1,1,1,1,1,1,1,0.156839589,0.181584582,0
1,1,1,1,1,1,1,1,1,1,1,0.176071981,0.184582441,0
1,1,1,1,1,1,1,1,1,1,1,0.189006045,0.210706638,0
1,1,1,1,1,1,1,1,1,1,1,0.20854773,0.175802998,0.001157994
1,1,1,1,1,1,1,1,1,1,1,0.223140728,0.178586724,0.030650648
1,1,1,1,1,1,1,1,1,1,1,0.193420498,0.168736617,0.13121517
1,1,1,1,1,1,1,1,1,1,1,0.175565865,0.330192719,0.279727871
1,1,1,1,1,1,1,1,1,1,1,0.216786166,0.421413276,0.437178838
1,1,1,1,1,1,1,1,1,1,1,0.282581189,0.459957173,0.566837953
1,1,1,1,1,1,1,1,1,1,1,0.358723464,0.592719486,0.639791561
1,1,1,1,1,1,1,1,1,1,1,0.434190918,0.658672377,0.64840414
1,1,1,1,1,1,1,1,1,1,1,0.464361029,0.671520343,0.627343128
1,1,1,1,1,1,1,1,1,1,1,0.472908759,0.653104925,0.610045596
1,1,1,1,1,1,1,1,1,1,1,0.468775482,0.593361884,0.576717088
1,1,1,1,1,1,1,1,1,1,1,0.444060172,0.659743041,0.505464283
1,1,1,1,1,1,1,1,1,1,1,0.40489245,0.673019272,0.383368314
1,1,1,1,1,1,1,1,1,1,1,0.342218473,0.577730193,0.236737353
1,1,1,1,1,1,1,1,1,1,1,0.254548011,0.624411135,0.099659839
1,1,1,1,1,1,1,1,1,1,1,0.182595248,0.595931478,0.019034523
1,1,1,1,1,1,1,1,1,1,1,0.164262618,0.568094218,0.000144749
1,1,1,1,1,1,1,1,1,1,1,0.160579221,0.552034261,0
1,1,1,1,1,1,1,1,1,1,1,0.169914242,0.648179872,0
1,1,1,1,1,1,1,1,1,1,1,0.181639252,0.701713062,0
1,1,1,1,1,1,1,1,1,1,1,0.20466751,0.707708779,0
1,1,1,1,1,1,1,1,1,1,1,0.23405033,0.767237687,0
1,1,1,1,1,1,1,1,1,1,1,0.252889076,0.798072805,0
1,1,1,1,1,1,1,1,1,1,1,0.28348095,0.681156317,0
1,1,1,1,1,1,1,1,1,1,1,0.307408969,0.680942184,0.000832308
1,1,1,1,1,1,1,1,1,1,1,0.352706312,0.67366167,0.024969241
1,1,1,1,1,1,1,1,1,1,1,0.381498664,0.68137045,0.114569009
1,1,1,1,1,1,1,1,1,1,1,0.387853226,0.70385439,0.264601578
1,1,1,1,1,1,1,1,1,1,1,0.415014762,0.710920771,0.431714555
1,1,1,1,1,1,1,1,1,1,1,0.460508927,0.716702355,0.565933271
1,1,1,1,1,1,1,1,1,1,1,0.476929566,0.710278373,0.638850691
1,1,1,1,1,1,1,1,1,1,1,0.462955153,0.713062099,0.686436998
1,1,1,1,1,1,1,1,1,1,1,0.438914663,0.711349036,0.711080553
1,1,1,1,1,1,1,1,1,1,1,0.400702938,0.613490364,0.707932257
1,1,1,1,1,1,1,1,1,1,1,0.328918881,0.55117773,0.639284939
1,1,1,1,1,1,1,1,1,1,1,0.266666667,0.409421842,0.533835131
1,1,1,1,1,1,1,1,1,1,1,0.209841136,0.304496788,0.404718825
1,1,1,1,1,1,1,1,1,1,1,0.158892169,0.214561028,0.246073677
1,1,1,1,1,1,1,1,1,1,1,0.103866161,0.162955032,0.103423319
1,1,1,1,1,1,1,1,1,1,1,0.069872065,0.116916488,0.019251647
1,1,1,1,1,1,1,1,1,1,1,0.081259665,0.056531049,7.24E-05
1,1,1,1,1,1,1,1,1,1,1,0.116209757,0.038543897,0
1,1,1,1,1,1,1,1,1,1,1,0.157373823,0.039614561,0
1,1,1,1,1,1,1,1,1,1,1,0.201771404,0.048394004,0
1,1,1,1,1,1,1,1,1,1,1,0.241248418,0.053319058,0
1,1,1,1,1,1,1,1,1,1,1,0.274314635,0.052890792,0
1,1,1,1,1,1,1,1,1,1,1,0.285702235,0.07751606,0
1,1,1,1,1,1,1,1,1,1,1,0.281709546,0.089721627,0
1,1,1,1,1,1,1,1,1,1,1,0.314719528,0.152890792,0.00094087
1,1,1,1,1,1,1,1,1,1,1,0.341712358,0.29379015,0.032460013
1,1,1,1,1,1,1,1,1,1,1,0.349388444,0.353961456,0.137222262
1,1,1,1,1,1,1,1,1,1,1,0.321270912,0.416702355,0.296880654
1,1,1,1,1,1,1,1,1,1,1,0.355602418,0.339186296,0.476333502
1,1,1,1,1,1,1,1,1,1,1,0.436890201,0.383083512,0.624267207
1,1,1,1,1,1,1,1,1,1,1,0.495177843,0.480942184,0.75436057
1,1,1,1,1,1,1,1,1,1,1,0.505131449,0.58137045,0.812549758
1,1,1,1,1,1,1,1,1,1,1,0.426514832,0.6,0.831873779
1,1,1,1,1,1,1,1,1,1,1,0.417432869,0.541327623,0.770391547
1,1,1,1,1,1,1,1,1,1,1,0.469197244,0.516488223,0.661069697
1,1,1,1,1,1,1,1,1,1,1,0.531140166,0.505567452,0.511362814
1,1,1,1,1,1,1,1,1,1,1,0.495430901,0.653533191,0.376854599
1,1,1,1,1,1,1,1,1,1,1,0.436299733,0.586295503,0.227256278
1,1,1,1,1,1,1,1,1,1,1,0.328215943,0.431263383,0.095643048
1,1,1,1,1,1,1,1,1,1,1,0.230788697,0.378372591,0.02055439
1,1,1,1,1,1,1,1,1,1,1,0.186812878,0.377944325,0.000289498
1,1,1,1,1,1,1,1,1,1,1,0.154590187,0.35267666,0
1,1,1,1,1,1,1,1,1,1,1,0.140306481,0.271948608,0
1,1,1,1,1,1,1,1,1,1,1,0.12801912,0.255246253,0
1,1,1,1,1,1,1,1,1,1,1,0.115900464,0.25503212,0
1,1,1,1,1,1,1,1,1,1,1,0.114972585,0.273447537,0
1,1,1,1,1,1,1,1,1,1,1,0.118543512,0.301498929,0
1,1,1,1,1,1,1,1,1,1,1,0.117981161,0.391862955,0
1,1,1,1,1,1,1,1,1,1,1,0.127850415,0.357173448,0.000723746
1,1,1,1,1,1,1,1,1,1,1,0.131393224,0.368094218,0.028370848
1,1,1,1,1,1,1,1,1,1,1,0.123211022,0.367237687,0.13443584
1,1,1,1,1,1,1,1,1,1,1,0.098158302,0.403640257,0.321632771
1,1,1,1,1,1,1,1,1,1,1,0.100857585,0.407708779,0.527900413
1,1,1,1,1,1,1,1,1,1,1,0.114325882,0.391220557,0.697401751
1,1,1,1,1,1,1,1,1,1,1,0.133080276,0.43640257,0.783961786
1,1,1,1,1,1,1,1,1,1,1,0.149810207,0.423126338,0.801114569
1,1,1,1,1,1,1,1,1,1,1,0.164431323,0.38372591,0.784540783
1,1,1,1,1,1,1,1,1,1,1,0.167861662,0.341327623,0.732792936
1,1,1,1,1,1,1,1,1,1,1,0.153381133,0.314346895,0.630346674
1,1,1,1,1,1,1,1,1,1,1,0.129003234,0.298501071,0.507128899
1,1,1,1,1,1,1,1,1,1,1,0.098776887,0.263169165,0.355142216
1,1,1,1,1,1,1,1,1,1,1,0.071221707,0.217987152,0.213107042
1,1,1,1,1,1,1,1,1,1,1,0.05204555,0.178158458,0.096258233
1,1,1,1,1,1,1,1,1,1,1,0.050105441,0.13875803,0.018383151
1,1,1,1,1,1,1,1,1,1,1,0.063151975,0.098286938,0.000144749
1,1,1,1,1,1,1,1,1,1,1,0.076985801,0.073233405,0
1,1,1,1,1,1,1,1,1,1,1,0.093856319,0.046466809,0
1,1,1,1,1,1,1,1,1,1,1,0.104653451,0.018843683,0
1,1,1,1,1,1,1,1,1,1,1,0.108842964,0.022269807,0
1,1,1,1,1,1,1,1,1,1,1,0.108280613,0.042398287,0
1,1,1,1,1,1,1,1,1,1,1,0.110389428,0.053104925,0
1,1,1,1,1,1,1,1,1,1,1,0.12163644,0.062098501,0
1,1,1,1,1,1,1,1,1,1,1,0.126360186,0.054817987,0.000615184
1,1,1,1,1,1,1,1,1,1,1,0.156783354,0.054175589,0.024390244
1,1,1,1,1,1,1,1,1,1,1,0.177252917,0.050107066,0.110009409
1,1,1,1,1,1,1,1,1,1,1,0.159398285,0.048179872,0.249837157
1,1,1,1,1,1,1,1,1,1,1,0.096218192,0.046466809,0.421582109
1,1,1,1,1,1,1,1,1,1,1,0.075017573,0.037259101,0.578779764
1,1,1,1,1,1,1,1,1,1,1,0.072037115,0.027408994,0.685568503
1,1,1,1,1,1,1,1,1,1,1,0.077042036,0.029550321,0.736375479
1,1,1,1,1,1,1,1,1,1,1,0.091522564,0.04882227,0.738582905
1,1,1,1,1,1,1,1,1,1,1,0.086123998,0.064668094,0.675725555
1,1,1,1,1,1,1,1,1,1,1,0.090116688,0.080513919,0.577259897
1,1,1,1,1,1,1,1,1,1,1,0.099929706,0.104068522,0.451183325
1,1,1,1,1,1,1,1,1,1,1,0.10774638,0.100214133,0.302344937
1,1,1,1,1,1,1,1,1,1,1,0.112470125,0.125695931,0.161069697
1,1,1,1,1,1,1,1,1,1,1,0.122086321,0.174089936,0.060867048
1,1,1,1,1,1,1,1,1,1,1,0.119190215,0.194218415,0.011579938
1,1,1,1,1,1,1,1,1,1,1,0.104259806,0.15738758,0.000180937
1,1,1,1,1,1,1,1,1,1,1,0.091100801,0.135117773,0
1,1,1,1,1,1,1,1,1,1,1,0.087839168,0.136188437,0
1,1,1,1,1,1,1,1,1,1,1,0.075101926,0.148179872,0
1,1,1,1,1,1,1,1,1,1,1,0.067229017,0.149250535,0
1,1,1,1,1,1,1,1,1,1,1,0.077688739,0.168094218,0
1,1,1,1,1,1,1,1,1,1,1,0.083227893,0.250535332,0
1,1,1,1,1,1,1,1,1,1,1,0.089413749,0.315631692,0
1,1,1,1,1,1,1,1,1,1,1,0.093659497,0.317773019,0.000578997
1,1,1,1,1,1,1,1,1,1,1,0.095346549,0.359743041,0.022399942
1,1,1,1,1,1,1,1,1,1,1,0.079769436,0.313276231,0.112651082
1,1,1,1,1,1,1,1,1,1,1,0.056769296,0.22869379,0.256133748
1,1,1,1,1,1,1,1,1,1,1,0.048446506,0.146038544,0.411449663
1,1,1,1,1,1,1,1,1,1,1,0.054744833,0.138329764,0.55493233
1,1,1,1,1,1,1,1,1,1,1,0.069394067,0.182012848,0.660418325
1,1,1,1,1,1,1,1,1,1,1,0.093518909,0.239828694,0.702721285
1,1,1,1,1,1,1,1,1,1,1,0.120258681,0.317130621,0.716689585
1,1,1,1,1,1,1,1,1,1,1,0.135892029,0.272805139,0.707570384
1,1,1,1,1,1,1,1,1,1,1,0.150428792,0.247109208,0.651552435
1,1,1,1,1,1,1,1,1,1,1,0.142949529,0.212847966,0.5302164
1,1,1,1,1,1,1,1,1,1,1,0.118655982,0.157815846,0.372801621
1,1,1,1,1,1,1,1,1,1,1,0.084352594,0.128265525,0.20279366
1,1,1,1,1,1,1,1,1,1,1,0.053395192,0.094218415,0.07776652
1,1,1,1,1,1,1,1,1,1,1,0.052748489,0.058244111,0.011616125
1,1,1,1,1,1,1,1,1,1,1,0.058034585,0.090364026,0
1,1,1,1,1,1,1,1,1,1,1,0.071277942,0.258029979,0
1,1,1,1,1,1,1,1,1,1,1,0.085336707,0.432976445,0
1,1,1,1,1,1,1,1,1,1,1,0.098945593,0.512633833,0
1,1,1,1,1,1,1,1,1,1,1,0.117390693,0.484582441,0
1,1,1,1,1,1,1,1,1,1,1,0.129312526,0.579443255,0
1,1,1,1,1,1,1,1,1,1,1,0.142330943,0.665524625,0
1,1,1,1,1,1,1,1,1,1,1,0.153774779,0.734689507,0
1,1,1,1,1,1,1,1,1,1,1,0.169098833,0.791220557,0.000361873
1,1,1,1,1,1,1,1,1,1,1,0.20227752,0.815845824,0.017297532
1,1,1,1,1,1,1,1,1,1,1,0.220722621,0.842398287,0.077078961
1,1,1,1,1,1,1,1,1,1,1,0.226824125,0.840256959,0.155894912
1,1,1,1,1,1,1,1,1,1,1,0.234837621,0.84111349,0.253057827
1,1,1,1,1,1,1,1,1,1,1,0.274511458,0.815203426,0.341137729
1,1,1,1,1,1,1,1,1,1,1,0.340081541,0.777944325,0.377469784
1,1,1,1,1,1,1,1,1,1,1,0.405286096,0.770449679,0.437106463
1,1,1,1,1,1,1,1,1,1,1,0.491663152,0.781156317,0.490410364
1,1,1,1,1,1,1,1,1,1,1,0.575987628,0.785224839,0.527249041
1,1,1,1,1,1,1,1,1,1,1,0.632138338,0.792719486,0.516429037
1,1,1,1,1,1,1,1,1,1,1,0.659524814,0.806852248,0.461207209
1,1,1,1,1,1,1,1,1,1,1,0.647940391,0.813490364,0.36140262
1,1,1,1,1,1,1,1,1,1,1,0.599212709,0.858244111,0.224542231
1,1,1,1,1,1,1,1,1,1,1,0.502713342,0.850963597,0.092241442
1,1,1,1,1,1,1,1,1,1,1,0.433684802,0.837473233,0.015560541
1,1,1,1,1,1,1,1,1,1,1,0.397244482,0.83640257,7.24E-05
1,1,1,1,1,1,1,1,1,1,1,0.369408126,0.83640257,0
1,1,1,1,1,1,1,1,1,1,1,0.347251511,0.839400428,0
1,1,1,1,1,1,1,1,1,1,1,0.327091241,0.841541756,0
1,1,1,1,1,1,1,1,1,1,1,0.30991143,0.842398287,0
1,1,1,1,1,1,1,1,1,1,1,0.310923661,0.815845824,0
1,1,1,1,1,1,1,1,1,1,1,0.306256151,0.8124197,0
1,1,1,1,1,1,1,1,1,1,1,0.312695065,0.809421842,0
1,1,1,1,1,1,1,1,1,1,1,0.321889498,0.796573876,0.00054281
1,1,1,1,1,1,1,1,1,1,1,0.326275833,0.777944325,0.02040964
1,1,1,1,1,1,1,1,1,1,1,0.334542387,0.700856531,0.09575161
1,1,1,1,1,1,1,1,1,1,1,0.349416561,0.695074946,0.208728378
1,1,1,1,1,1,1,1,1,1,1,0.413187122,0.723768737,0.343236593
